timestamp,valor
1748355940.876028,"ID: 2276 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.081, -0.140, 0.908 | Gyro [X,Y,Z] (°/s): -1.02, -2.01, ovf"
1748355942.005411,"ID: 2277 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.085, -0.135, 0.919 | Gyro [X,Y,Z] (°/s): -1.00, -2.11, ovf"
1748355943.1359532,"ID: 2278 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.083, -0.128, 0.903 | Gyro [X,Y,Z] (°/s): -1.06, -2.03, ovf"
1748355944.2645206,"ID: 2279 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.913 | Gyro [X,Y,Z] (°/s): -1.03, -2.30, ovf"
1748355945.3941221,"ID: 2280 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.075, -0.136, 0.914 | Gyro [X,Y,Z] (°/s): -0.75, -2.14, ovf"
1748355946.52469,"ID: 2281 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.076, -0.138, 0.907 | Gyro [X,Y,Z] (°/s): -0.88, -2.22, ovf"
1748355947.6523192,"ID: 2282 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.081, -0.134, 0.909 | Gyro [X,Y,Z] (°/s): -0.81, -1.98, ovf"
1748355948.783797,"ID: 2283 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.086, -0.138, 0.918 | Gyro [X,Y,Z] (°/s): -1.09, -2.21, ovf"
1748355949.9134324,"ID: 2284 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.901 | Gyro [X,Y,Z] (°/s): -0.95, -2.07, ovf"
1748355951.042254,"ID: 2285 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.085, -0.134, 0.914 | Gyro [X,Y,Z] (°/s): -0.89, -2.16, ovf"
1748355952.1709914,"ID: 2286 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.084, -0.138, 0.927 | Gyro [X,Y,Z] (°/s): -0.96, -2.18, ovf"
1748355953.2992759,"ID: 2287 | Temperatura: 26.20 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.082, -0.140, 0.911 | Gyro [X,Y,Z] (°/s): -1.05, -2.09, ovf"
1748355954.4303048,"ID: 2288 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.083, -0.134, 0.913 | Gyro [X,Y,Z] (°/s): -0.98, -2.06, ovf"
1748355955.5606287,"ID: 2289 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.082, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -1.03, -2.23, ovf"
1748355956.6887343,"ID: 2290 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.079, -0.134, 0.916 | Gyro [X,Y,Z] (°/s): -0.81, -2.26, ovf"
1748355957.8182797,"ID: 2291 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.080, -0.140, 0.920 | Gyro [X,Y,Z] (°/s): -0.94, -2.25, ovf"
1748355958.9474125,"ID: 2292 | Temperatura: 26.20 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.079, -0.135, 0.913 | Gyro [X,Y,Z] (°/s): -0.86, -2.28, ovf"
1748355960.0750902,"ID: 2293 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.142, 0.915 | Gyro [X,Y,Z] (°/s): -0.95, -2.15, ovf"
1748355961.2047756,"ID: 2294 | Temperatura: 26.10 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.080, -0.135, 0.905 | Gyro [X,Y,Z] (°/s): -1.05, -2.08, ovf"
1748355962.332678,"ID: 2295 | Temperatura: 26.10 C | Pressao: 1018.98 hPa | Accel [X,Y,Z]: -0.081, -0.141, 0.914 | Gyro [X,Y,Z] (°/s): -0.97, -2.21, ovf"
1748355963.4629939,"ID: 2296 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.134, 0.915 | Gyro [X,Y,Z] (°/s): -0.77, -2.04, ovf"
1748355964.5911462,"ID: 2297 | Temperatura: 26.10 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.083, -0.142, 0.914 | Gyro [X,Y,Z] (°/s): -0.95, -2.08, ovf"
1748355965.7185504,"ID: 2298 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.084, -0.134, 0.912 | Gyro [X,Y,Z] (°/s): -1.06, -2.24, ovf"
1748355966.8474555,"ID: 2299 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.912 | Gyro [X,Y,Z] (°/s): -0.85, -2.22, ovf"
1748355967.9766166,"ID: 2300 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.145, 0.916 | Gyro [X,Y,Z] (°/s): -0.88, -2.07, ovf"
1748355969.104851,"ID: 2301 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.081, -0.137, 0.918 | Gyro [X,Y,Z] (°/s): -1.15, -2.10, ovf"
1748355970.2332277,"ID: 2302 | Temperatura: 26.10 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.079, -0.138, 0.919 | Gyro [X,Y,Z] (°/s): -0.94, -2.21, ovf"
1748355971.3636947,"ID: 2303 | Temperatura: 26.10 C | Pressao: 1018.99 hPa | Accel [X,Y,Z]: -0.078, -0.144, 0.920 | Gyro [X,Y,Z] (°/s): -1.05, -2.14, ovf"
1748355972.4920943,"ID: 2304 | Temperatura: 26.10 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.081, -0.142, 0.904 | Gyro [X,Y,Z] (°/s): -1.02, -2.18, ovf"
1748355973.6206152,"ID: 2305 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.080, -0.138, 0.915 | Gyro [X,Y,Z] (°/s): -1.07, -1.92, ovf"
1748355974.7503152,"ID: 2306 | Temperatura: 26.10 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.085, -0.138, 0.910 | Gyro [X,Y,Z] (°/s): -0.82, -2.22, ovf"
1748355975.8795052,"ID: 2307 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.080, -0.138, 0.907 | Gyro [X,Y,Z] (°/s): -1.03, -2.13, ovf"
1748355977.005567,"ID: 2308 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.913 | Gyro [X,Y,Z] (°/s): -1.04, -2.04, ovf"
1748355978.134927,"ID: 2309 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.084, -0.135, 0.913 | Gyro [X,Y,Z] (°/s): -1.05, -2.19, ovf"
1748355979.2645254,"ID: 2310 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.077, -0.140, 0.909 | Gyro [X,Y,Z] (°/s): -0.99, -2.10, ovf"
1748355980.3934338,"ID: 2311 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.083, -0.137, 0.910 | Gyro [X,Y,Z] (°/s): -0.85, -2.18, ovf"
1748355981.5247178,"ID: 2312 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.079, -0.139, 0.912 | Gyro [X,Y,Z] (°/s): -1.00, -2.16, ovf"
1748355982.6542602,"ID: 2313 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.915 | Gyro [X,Y,Z] (°/s): -1.05, -2.02, ovf"
1748355983.782133,"ID: 2314 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.085, -0.141, 0.916 | Gyro [X,Y,Z] (°/s): -0.99, -2.14, ovf"
1748355984.911759,"ID: 2315 | Temperatura: 26.20 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.075, -0.134, 0.920 | Gyro [X,Y,Z] (°/s): -1.06, -2.21, ovf"
1748355986.040558,"ID: 2316 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.085, -0.141, 0.918 | Gyro [X,Y,Z] (°/s): -1.02, -2.05, ovf"
1748355987.1688957,"ID: 2317 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.914 | Gyro [X,Y,Z] (°/s): -1.10, -2.12, ovf"
1748355988.2985058,"ID: 2318 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.919 | Gyro [X,Y,Z] (°/s): -1.02, -2.15, ovf"
1748355989.4290748,"ID: 2319 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.910 | Gyro [X,Y,Z] (°/s): -1.04, -2.18, ovf"
1748355990.5574949,"ID: 2320 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.079, -0.132, 0.907 | Gyro [X,Y,Z] (°/s): -1.10, -2.17, ovf"
1748355991.685416,"ID: 2321 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.084, -0.138, 0.913 | Gyro [X,Y,Z] (°/s): -1.01, -1.95, ovf"
1748355992.8136005,"ID: 2322 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.082, -0.135, 0.907 | Gyro [X,Y,Z] (°/s): -1.08, -2.28, ovf"
1748355993.943097,"ID: 2323 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.908 | Gyro [X,Y,Z] (°/s): -0.99, -2.16, ovf"
1748355995.0717096,"ID: 2324 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.084, -0.136, 0.916 | Gyro [X,Y,Z] (°/s): -1.11, -2.17, ovf"
1748355996.1991625,"ID: 2325 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.084, -0.137, 0.909 | Gyro [X,Y,Z] (°/s): -1.03, -2.00, ovf"
1748355997.3279836,"ID: 2326 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.911 | Gyro [X,Y,Z] (°/s): -0.99, -2.17, ovf"
1748355998.4568958,"ID: 2327 | Temperatura: 26.20 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.083, -0.137, 0.920 | Gyro [X,Y,Z] (°/s): -0.91, -2.18, ovf"
1748355999.5865557,"ID: 2328 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.921 | Gyro [X,Y,Z] (°/s): -1.21, -2.24, ovf"
1748356000.714821,"ID: 2329 | Temperatura: 26.20 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.084, -0.141, 0.919 | Gyro [X,Y,Z] (°/s): -1.08, -2.30, ovf"
1748356001.8427968,"ID: 2330 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.920 | Gyro [X,Y,Z] (°/s): -0.95, -2.27, ovf"
1748356002.9720156,"ID: 2331 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.136, 0.905 | Gyro [X,Y,Z] (°/s): -0.88, -2.04, ovf"
1748356004.100135,"ID: 2332 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.079, -0.133, 0.908 | Gyro [X,Y,Z] (°/s): -1.00, -2.14, ovf"
1748356005.2301333,"ID: 2333 | Temperatura: 26.10 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.922 | Gyro [X,Y,Z] (°/s): -1.03, -1.91, ovf"
1748356006.35985,"ID: 2334 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.075, -0.135, 0.910 | Gyro [X,Y,Z] (°/s): -0.88, -2.15, ovf"
1748356007.4884741,"ID: 2335 | Temperatura: 26.10 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.914 | Gyro [X,Y,Z] (°/s): -1.09, -2.28, ovf"
1748356008.6168067,"ID: 2336 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.080, -0.141, 0.919 | Gyro [X,Y,Z] (°/s): -0.95, -2.22, ovf"
1748356009.7461286,"ID: 2337 | Temperatura: 26.10 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -1.08, -2.31, ovf"
1748356010.8748643,"ID: 2338 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.085, -0.134, 0.916 | Gyro [X,Y,Z] (°/s): -0.88, -1.99, ovf"
1748356012.0058272,"ID: 2339 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.915 | Gyro [X,Y,Z] (°/s): -0.91, -2.09, ovf"
1748356013.1359203,"ID: 2340 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.080, -0.139, 0.913 | Gyro [X,Y,Z] (°/s): -0.98, -2.04, ovf"
1748356014.2665453,"ID: 2341 | Temperatura: 26.10 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.074, -0.141, 0.916 | Gyro [X,Y,Z] (°/s): -1.18, -2.07, ovf"
1748356015.394942,"ID: 2342 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.912 | Gyro [X,Y,Z] (°/s): -0.83, -2.21, ovf"
1748356016.5243008,"ID: 2343 | Temperatura: 26.10 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.077, -0.135, 0.912 | Gyro [X,Y,Z] (°/s): -0.88, -2.18, ovf"
1748356017.6530635,"ID: 2344 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.078, -0.137, 0.909 | Gyro [X,Y,Z] (°/s): -0.91, -2.27, ovf"
1748356018.7820282,"ID: 2345 | Temperatura: 26.10 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.918 | Gyro [X,Y,Z] (°/s): -0.97, -1.95, ovf"
1748356019.9105632,"ID: 2346 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.083, -0.141, 0.907 | Gyro [X,Y,Z] (°/s): -1.05, -2.20, ovf"
1748356021.0386815,"ID: 2347 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.075, -0.135, 0.911 | Gyro [X,Y,Z] (°/s): -1.12, -2.20, ovf"
1748356022.1670558,"ID: 2348 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.132, 0.905 | Gyro [X,Y,Z] (°/s): -1.10, -2.20, ovf"
1748356023.296,"ID: 2349 | Temperatura: 26.10 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.076, -0.134, 0.911 | Gyro [X,Y,Z] (°/s): -0.98, -2.08, ovf"
1748356024.4260375,"ID: 2350 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.082, -0.140, 0.926 | Gyro [X,Y,Z] (°/s): -0.98, -2.27, ovf"
1748356025.554101,"ID: 2351 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.085, -0.139, 0.918 | Gyro [X,Y,Z] (°/s): -0.85, -2.01, ovf"
1748356026.6832564,"ID: 2352 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.085, -0.137, 0.916 | Gyro [X,Y,Z] (°/s): -0.96, -2.28, ovf"
1748356027.8113313,"ID: 2353 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.075, -0.137, 0.917 | Gyro [X,Y,Z] (°/s): -0.89, -2.08, ovf"
1748356028.9408514,"ID: 2354 | Temperatura: 26.10 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.077, -0.137, 0.918 | Gyro [X,Y,Z] (°/s): -0.97, -2.03, ovf"
1748356030.068966,"ID: 2355 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.077, -0.137, 0.906 | Gyro [X,Y,Z] (°/s): -1.08, -2.15, ovf"
1748356031.1979964,"ID: 2356 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.085, -0.138, 0.919 | Gyro [X,Y,Z] (°/s): -0.82, -2.21, ovf"
1748356032.3268056,"ID: 2357 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.073, -0.137, 0.913 | Gyro [X,Y,Z] (°/s): -0.80, -2.18, ovf"
1748356033.45521,"ID: 2358 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.910 | Gyro [X,Y,Z] (°/s): -1.00, -2.19, ovf"
1748356034.585407,"ID: 2359 | Temperatura: 26.10 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.083, -0.135, 0.917 | Gyro [X,Y,Z] (°/s): -0.98, -2.22, ovf"
1748356035.7126744,"ID: 2360 | Temperatura: 26.10 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.074, -0.140, 0.913 | Gyro [X,Y,Z] (°/s): -1.10, -2.21, ovf"
1748356036.8433242,"ID: 2361 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.134, 0.913 | Gyro [X,Y,Z] (°/s): -1.05, -2.26, ovf"
1748356037.9706075,"ID: 2362 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.074, -0.141, 0.915 | Gyro [X,Y,Z] (°/s): -1.08, -2.23, ovf"
1748356039.1002536,"ID: 2363 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.916 | Gyro [X,Y,Z] (°/s): -0.92, -2.11, ovf"
1748356040.2289462,"ID: 2364 | Temperatura: 26.10 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.079, -0.141, 0.917 | Gyro [X,Y,Z] (°/s): -0.85, -2.11, ovf"
1748356041.3581057,"ID: 2365 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.080, -0.142, 0.904 | Gyro [X,Y,Z] (°/s): -0.95, -2.12, ovf"
1748356042.486885,"ID: 2366 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.080, -0.132, 0.924 | Gyro [X,Y,Z] (°/s): -1.11, -2.31, ovf"
1748356043.6150024,"ID: 2367 | Temperatura: 26.10 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.911 | Gyro [X,Y,Z] (°/s): -0.98, -2.14, ovf"
1748356044.7450202,"ID: 2368 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.083, -0.142, 0.919 | Gyro [X,Y,Z] (°/s): -0.92, -2.11, ovf"
1748356045.8729706,"ID: 2369 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.083, -0.132, 0.917 | Gyro [X,Y,Z] (°/s): -1.10, -2.14, ovf"
1748356047.0016377,"ID: 2370 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.080, -0.133, 0.922 | Gyro [X,Y,Z] (°/s): -0.93, -2.15, ovf"
1748356048.1327589,"ID: 2371 | Temperatura: 26.10 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.082, -0.136, 0.910 | Gyro [X,Y,Z] (°/s): -0.79, -1.99, ovf"
1748356049.262354,"ID: 2372 | Temperatura: 26.10 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.070, -0.137, 0.916 | Gyro [X,Y,Z] (°/s): -0.85, -2.11, ovf"
1748356050.3905957,"ID: 2373 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.083, -0.138, 0.921 | Gyro [X,Y,Z] (°/s): -1.03, -2.11, ovf"
1748356051.519406,"ID: 2374 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.912 | Gyro [X,Y,Z] (°/s): -1.02, -2.05, ovf"
1748356052.649855,"ID: 2375 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.078, -0.142, 0.917 | Gyro [X,Y,Z] (°/s): -0.77, -2.10, ovf"
1748356053.7786176,"ID: 2376 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.898 | Gyro [X,Y,Z] (°/s): -0.86, -2.21, ovf"
1748356054.9072156,"ID: 2377 | Temperatura: 26.10 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.077, -0.141, 0.913 | Gyro [X,Y,Z] (°/s): -1.06, -2.27, ovf"
1748356056.035861,"ID: 2378 | Temperatura: 26.10 C | Pressao: 1018.97 hPa | Accel [X,Y,Z]: -0.084, -0.140, 0.912 | Gyro [X,Y,Z] (°/s): -0.85, -2.11, ovf"
1748356057.1641815,"ID: 2379 | Temperatura: 26.10 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.079, -0.140, 0.906 | Gyro [X,Y,Z] (°/s): -1.02, -2.05, ovf"
1748356058.2927203,"ID: 2380 | Temperatura: 26.10 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.079, -0.140, 0.909 | Gyro [X,Y,Z] (°/s): -0.83, -2.07, ovf"
1748356059.4204547,"ID: 2381 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.083, -0.130, 0.912 | Gyro [X,Y,Z] (°/s): -0.81, -2.16, ovf"
1748356060.5495408,"ID: 2382 | Temperatura: 26.10 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.082, -0.140, 0.915 | Gyro [X,Y,Z] (°/s): -0.88, -2.14, ovf"
1748356061.6781306,"ID: 2383 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.080, -0.143, 0.917 | Gyro [X,Y,Z] (°/s): -0.89, -2.20, ovf"
1748356062.806311,"ID: 2384 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.078, -0.141, 0.918 | Gyro [X,Y,Z] (°/s): -1.00, -2.10, ovf"
1748356063.9347165,"ID: 2385 | Temperatura: 26.10 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.075, -0.133, 0.916 | Gyro [X,Y,Z] (°/s): -0.96, -2.36, ovf"
1748356065.0635023,"ID: 2386 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.075, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -0.81, -2.24, ovf"
1748356066.1936023,"ID: 2387 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.080, -0.130, 0.915 | Gyro [X,Y,Z] (°/s): -1.18, -1.98, ovf"
1748356067.3267434,"ID: 2388 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.085, -0.136, 0.919 | Gyro [X,Y,Z] (°/s): -0.89, -2.08, ovf"
1748356068.4541357,"ID: 2389 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.080, -0.132, 0.913 | Gyro [X,Y,Z] (°/s): -1.18, -2.05, ovf"
1748356069.5826998,"ID: 2390 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.083, -0.133, 0.916 | Gyro [X,Y,Z] (°/s): -1.02, -2.15, ovf"
1748356070.7107828,"ID: 2391 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.085, -0.133, 0.908 | Gyro [X,Y,Z] (°/s): -0.95, -1.93, ovf"
1748356071.8415048,"ID: 2392 | Temperatura: 26.10 C | Pressao: 1019.00 hPa | Accel [X,Y,Z]: -0.080, -0.132, 0.906 | Gyro [X,Y,Z] (°/s): -0.88, -2.26, ovf"
1748356072.9713788,"ID: 2393 | Temperatura: 26.10 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.927 | Gyro [X,Y,Z] (°/s): -1.06, -2.15, ovf"
1748356074.1001637,"ID: 2394 | Temperatura: 26.10 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.083, -0.140, 0.909 | Gyro [X,Y,Z] (°/s): -1.15, -2.13, ovf"
1748356075.22996,"ID: 2395 | Temperatura: 26.10 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.084, -0.135, 0.905 | Gyro [X,Y,Z] (°/s): -0.87, -2.30, ovf"
1748356076.357998,"ID: 2396 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.137, 0.917 | Gyro [X,Y,Z] (°/s): -0.71, -2.17, ovf"
1748356077.4895172,"ID: 2397 | Temperatura: 26.10 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.078, -0.136, 0.908 | Gyro [X,Y,Z] (°/s): -0.89, -2.37, ovf"
1748356078.6176775,"ID: 2398 | Temperatura: 26.10 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.135, 0.918 | Gyro [X,Y,Z] (°/s): -0.97, -2.22, ovf"
1748356079.7468328,"ID: 2399 | Temperatura: 26.10 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.089, -0.138, 0.919 | Gyro [X,Y,Z] (°/s): -0.78, -2.12, ovf"
1748356080.875869,"ID: 2400 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.077, -0.129, 0.922 | Gyro [X,Y,Z] (°/s): -0.99, -2.12, ovf"
1748356082.0045764,"ID: 2401 | Temperatura: 26.10 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.086, -0.137, 0.912 | Gyro [X,Y,Z] (°/s): -0.91, -2.15, ovf"
1748356083.1341257,"ID: 2402 | Temperatura: 26.10 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.086, -0.133, 0.919 | Gyro [X,Y,Z] (°/s): -1.00, -2.24, ovf"
1748356084.2615407,"ID: 2403 | Temperatura: 26.10 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.082, -0.142, 0.920 | Gyro [X,Y,Z] (°/s): -0.99, -2.25, ovf"
1748356085.391592,"ID: 2404 | Temperatura: 26.10 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.917 | Gyro [X,Y,Z] (°/s): -0.89, -2.13, ovf"
